,month,day,campaign_number,user_engagement,banner,placement,displays,placement_costs,clicks,advert_firm_revenue,post_click_conversions,post_click_sales_amount,cpm_company,cpc_company,profit_company,roi_company,cpc_advert_firm,profit_advert_firm,roi_advert_firm
4110,April,20,camp 3,Low,300 x 250,def,11490,0.4827,48,2.5798,0,0.0,0.22452567449956484,0.05374583333333333,-2.5798,-100.0,0.010056250000000001,2.0971,434.45204060493063
4111,April,20,camp 3,Low,300 x 250,ghi,482,0.2751,8,0.4299,0,0.0,0.8919087136929461,0.0537375,-0.4299,-100.0,0.0343875,0.1548,56.27044711014177
4113,April,20,camp 3,Low,300 x 250,mno,33920,1.2302,84,4.5145,0,0.0,0.13309257075471698,0.05374404761904762,-4.5145,-100.0,0.014645238095238095,3.2843,266.9728499430987
4115,April,20,camp 3,Medium,300 x 250,def,17095,1.4113,88,4.7293,0,0.0,0.27664814273179295,0.05374204545454546,-4.7293,-100.0,0.0160375,3.3180000000000005,235.10238786934033
4116,April,20,camp 3,Medium,300 x 250,ghi,1357,0.7589,32,1.7198,0,0.0,1.2673544583640384,0.05374375,-1.7198,-100.0,0.023715625,0.9609,126.61747265779417
4118,April,20,camp 3,Medium,300 x 250,mno,67712,4.7813,194,10.426,0,0.0,0.1539756616257089,0.053742268041237114,-10.426,-100.0,0.024645876288659795,5.6447,118.05785037542091
4128,April,20,camp 3,Medium,468 x 60,mno,401,0.0079,1,0.0537,0,0.0,0.1339152119700748,0.0537,-0.0537,-100.0,0.0079,0.045799999999999993,579.7468354430379
4129,April,20,camp 3,High,580 x 400,mno,5499,2.1293,42,2.2573,3,1462.5081,0.4104928168757956,0.05374523809523809,1460.2508,64690.15195144642,0.050697619047619054,0.12799999999999967,6.0113652374019475
4130,April,20,camp 3,Low,580 x 400,mno,6078,0.3971,44,2.3648,0,0.0,0.3890753537347812,0.05374545454545454,-2.3648,-100.0,0.009025,1.9676999999999998,495.517501888693
4131,April,20,camp 3,Medium,580 x 400,mno,13126,1.5183,127,6.8254,0,0.0,0.5199908578394027,0.05374330708661417,-6.8254,-100.0,0.01195511811023622,5.3071,349.54225120200226
4132,April,20,camp 3,High,670 x 90,def,507,0.1328,1,0.0537,0,0.0,0.1059171597633136,0.0537,-0.0537,-100.0,0.1328,-0.0791,-59.56325301204819
4135,April,20,camp 3,High,670 x 90,mno,1536,0.2504,2,0.1073,0,0.0,0.06985677083333333,0.05365,-0.1073,-100.0,0.1252,-0.1431,-57.14856230031948
4136,April,20,camp 3,Low,670 x 90,def,3350,0.1228,11,0.5912,0,0.0,0.17647761194029848,0.05374545454545454,-0.5912,-100.0,0.011163636363636363,0.4683999999999999,381.4332247557002
4138,April,20,camp 3,Low,670 x 90,mno,2184,0.0449,8,0.4299,0,0.0,0.19684065934065934,0.0537375,-0.4299,-100.0,0.0056125,0.385,857.4610244988864
4139,April,20,camp 3,Medium,670 x 90,def,4293,0.2767,20,1.0744,0,0.0,0.25026787794083394,0.053720000000000004,-1.0744,-100.0,0.013835,0.7977000000000001,288.29056740151793
4142,April,20,camp 3,Medium,670 x 90,mno,4547,0.1627,8,0.4299,2,274.7359,0.09454585440950078,0.0537375,274.30600000000004,63806.93184461503,0.0203375,0.2672,164.22864167178855
4144,April,20,camp 3,High,728 x 90,def,5923,1.2928,14,0.7524,0,0.0,0.1270302211717035,0.05374285714285714,-0.7524,-100.0,0.09234285714285714,-0.5404,-41.80074257425743
4145,April,20,camp 3,High,728 x 90,ghi,949,1.0361,7,0.3762,0,0.0,0.3964172813487882,0.05374285714285714,-0.3762,-100.0,0.1480142857142857,-0.6599,-63.69076343982242
4146,April,20,camp 3,High,728 x 90,jkl,1495,0.5563,1,0.0537,0,0.0,0.03591973244147157,0.0537,-0.0537,-100.0,0.5563,-0.5026,-90.34693510695668
4147,April,20,camp 3,High,728 x 90,mno,19271,3.4656,23,1.2361,0,0.0,0.06414301281718644,0.053743478260869566,-1.2361,-100.0,0.1506782608695652,-2.2295,-64.3322945521699
4150,April,20,camp 3,Low,728 x 90,def,4050,0.3466,18,0.9674,0,0.0,0.23886419753086421,0.05374444444444445,-0.9674,-100.0,0.019255555555555557,0.6208,179.11136757068667
4153,April,20,camp 3,Low,728 x 90,mno,26347,0.5513,35,1.8811,0,0.0,0.07139712301210764,0.053745714285714286,-1.8811,-100.0,0.015751428571428572,1.3298,241.21168148013786
4156,April,20,camp 3,Medium,728 x 90,def,13877,1.5542,49,2.6332,0,0.0,0.1897528284211285,0.05373877551020408,-2.6332,-100.0,0.031718367346938774,1.079,69.42478445502509
4157,April,20,camp 3,Medium,728 x 90,ghi,961,1.0254,5,0.2687,0,0.0,0.27960457856399584,0.053739999999999996,-0.2687,-100.0,0.20508,-0.7567000000000002,-73.79559196411158
4158,April,20,camp 3,Medium,728 x 90,jkl,458,0.1393,2,0.1074,0,0.0,0.23449781659388647,0.0537,-0.1074,-100.0,0.06965,-0.03190000000000001,-22.900215362526925
4159,April,20,camp 3,Medium,728 x 90,mno,60805,2.394,121,6.5032,0,0.0,0.106951730943179,0.05374545454545454,-6.5032,-100.0,0.01978512396694215,4.1091999999999995,171.64578111946528
4162,April,20,camp 3,Medium,800 x 250,mno,11,0.0008,1,0.0537,0,0.0,4.881818181818182,0.0537,-0.0537,-100.0,0.0008,0.052899999999999996,6612.499999999998
4164,April,21,camp 1,High,160 x 600,def,21144,23.1867,124,23.0,16,1288.8975,1.0877790389708664,0.18548387096774194,1265.8975,5503.902173913043,0.18698951612903225,-0.1866999999999983,-0.8052029827444108
4165,April,21,camp 1,High,160 x 600,ghi,13653,24.7067,118,22.0,45,2174.4324,1.6113674650260017,0.1864406779661017,2152.4324,9783.783636363638,0.20937881355932206,-2.7067000000000014,-10.955327907004987
4166,April,21,camp 1,High,160 x 600,mno,160417,209.5279,1206,226.0,408,17383.0556,1.4088282413958622,0.18739635157545606,17157.0556,7591.617522123893,0.17373789386401325,16.47210000000001,7.861530612391005
4168,April,21,camp 1,Low,160 x 600,def,558,0.1005,1,0.1875,0,0.0,0.3360215053763441,0.1875,-0.1875,-100.0,0.1005,0.087,86.56716417910447
4170,April,21,camp 1,Low,160 x 600,mno,2654,0.613,14,2.6257,2,35.7016,0.9893368500376791,0.18755000000000002,33.0759,1259.6983661499787,0.04378571428571428,2.0127,328.3360522022839
4171,April,21,camp 1,Medium,160 x 600,def,2988,1.5304,12,2.2506,1,102.0811,0.7532128514056226,0.18755,99.8305,4435.7282502443795,0.12753333333333333,0.7202,47.05959226346053
4172,April,21,camp 1,Medium,160 x 600,ghi,480,0.7684,2,0.3751,0,0.0,0.7814583333333334,0.18755,-0.3751,-100.0,0.3842,-0.3933,-51.18427902134305
4173,April,21,camp 1,Medium,160 x 600,mno,20241,10.9469,147,27.5739,13,311.969,1.3622795316436933,0.18757755102040816,284.3951,1031.3923674199152,0.0744687074829932,16.627,151.8877490431081
4174,April,21,camp 1,High,240 x 400,def,50614,42.504,212,39.0,50,3953.9064,0.7705377958667562,0.18396226415094338,3914.9064,10038.221538461537,0.20049056603773585,-3.503999999999998,-8.243929983060413
4175,April,21,camp 1,High,240 x 400,ghi,405574,376.8738,9588,1798.0,2985,145953.0614,4.433223036979689,0.18752607425949103,144155.0614,8017.522880978866,0.03930682102628286,1421.1262,377.08277943438884
4176,April,21,camp 1,High,240 x 400,jkl,31845,15.6198,226,42.0,116,5222.518,1.3188883655204897,0.18584070796460178,5180.518,12334.566666666668,0.06911415929203539,26.380200000000002,168.88948642108096
4177,April,21,camp 1,High,240 x 400,mno,152658,333.6981,1163,218.0,581,24997.6894,1.4280286653827512,0.1874462596732588,24779.6894,11366.83,0.2869287188306105,-115.69810000000001,-34.671488989598686
4178,April,21,camp 1,Low,240 x 400,def,612,0.1191,7,1.3128,0,0.0,2.145098039215686,0.18754285714285715,-1.3128,-100.0,0.017014285714285714,1.1937,1002.2670025188918
4179,April,21,camp 1,Low,240 x 400,ghi,1288,1.0475,19,3.5634,9,316.7998,2.7666149068322983,0.18754736842105263,313.2364,8790.37997418196,0.05513157894736843,2.5159000000000002,240.18138424821004
4180,April,21,camp 1,Low,240 x 400,jkl,233,0.1145,1,0.1875,2,27.6369,0.8047210300429185,0.1875,27.4494,14639.680000000002,0.1145,0.073,63.755458515283834
4181,April,21,camp 1,Low,240 x 400,mno,1093,0.4457,2,0.3751,0,0.0,0.34318389752973466,0.18755,-0.3751,-100.0,0.22285,-0.0706,-15.840251290105451
4182,April,21,camp 1,Medium,240 x 400,def,5288,2.2639,40,7.502,5,156.6315,1.4186838124054464,0.18755,149.12949999999998,1987.8632364702742,0.0565975,5.238099999999999,231.3750607358982
4183,April,21,camp 1,Medium,240 x 400,ghi,23405,20.0941,773,144.9927,68,4791.6608,6.194945524460586,0.18757141009055628,4646.6681,3204.7600327464756,0.025994954721862872,124.89860000000002,621.568520112869
4184,April,21,camp 1,Medium,240 x 400,jkl,2651,1.2978,19,3.5634,4,236.8095,1.344172010562052,0.18754736842105263,233.2461,6545.605320761071,0.06830526315789474,2.2656,174.57235321312993
4185,April,21,camp 1,Medium,240 x 400,mno,13541,14.2545,84,15.7553,9,818.6341,1.1635255889520715,0.18756309523809525,802.8788,5095.928354268087,0.16969642857142858,1.5008,10.528605001929215
4187,April,21,camp 1,High,300 x 250,def,39569,39.1453,173,32.0,71,4355.9519,0.8087138921883292,0.18497109826589594,4323.9519,13512.3496875,0.22627341040462426,-7.145299999999999,-18.253276894033256
4188,April,21,camp 1,High,300 x 250,ghi,55269,38.9031,828,155.0,277,13333.0935,2.8044654327018765,0.18719806763285024,13178.0935,8501.995806451614,0.046984420289855076,116.0969,298.42583238867854
4189,April,21,camp 1,High,300 x 250,jkl,6028,3.3134,23,4.0,5,87.7637,0.6635700066357001,0.17391304347826086,83.7637,2094.0925,0.1440608695652174,0.6865999999999999,20.721917064042973
4190,April,21,camp 1,High,300 x 250,mno,246371,306.834,1497,280.0,741,42919.4024,1.136497396203287,0.18704074816299265,42639.4024,15228.358,0.20496593186372747,-26.834000000000003,-8.745445419999088
4192,April,21,camp 1,Low,300 x 250,ghi,140,0.0928,2,0.3751,0,0.0,2.6792857142857143,0.18755,-0.3751,-100.0,0.0464,0.2823,304.20258620689657
4194,April,21,camp 1,Low,300 x 250,mno,3146,0.7969,12,2.2506,7,309.07,0.7153846153846154,0.18755,306.8194,13632.782369146005,0.06640833333333333,1.4537,182.41937507842889
4196,April,21,camp 1,Medium,300 x 250,def,4452,2.5222,25,4.6948,0,0.0,1.0545372866127583,0.187792,-4.6948,-100.0,0.100888,2.1725999999999996,86.13908492585836
4197,April,21,camp 1,Medium,300 x 250,ghi,2203,1.4067,95,17.8233,4,89.0095,8.09046754425783,0.18761368421052632,71.1862,399.39966223987705,0.014807368421052632,16.4166,1167.0292173171251
4198,April,21,camp 1,Medium,300 x 250,jkl,493,0.2836,2,0.376,0,0.0,0.7626774847870182,0.188,-0.376,-100.0,0.1418,0.09239999999999998,32.58110014104372
4199,April,21,camp 1,Medium,300 x 250,mno,28148,16.0986,184,34.5093,21,1198.3817,1.2259947420775898,0.1875505434782609,1163.8724,3372.6340435766588,0.08749239130434783,18.410700000000002,114.36211844508219
4200,April,21,camp 1,High,468 x 60,def,1034,0.4471,3,0.0,14,234.5455,0.0,0.0,234.5455,inf,0.14903333333333332,-0.4471,-100.0
4203,April,21,camp 1,High,468 x 60,mno,2347,1.4092,3,0.0,1,45.6819,0.0,0.0,45.6819,inf,0.46973333333333334,-1.4092,-100.0
4209,April,21,camp 1,Medium,468 x 60,mno,207,0.0766,1,0.1875,0,0.0,0.9057971014492754,0.1875,-0.1875,-100.0,0.0766,0.1109,144.77806788511748
4210,April,21,camp 1,High,580 x 400,mno,44995,124.8855,660,123.0,357,17313.5692,2.7336370707856426,0.18636363636363637,17190.5692,13976.072520325204,0.18922045454545453,-1.8854999999999933,-1.509782961192447
4211,April,21,camp 1,Low,580 x 400,mno,384,0.1855,4,0.7502,2,24.06,1.9536458333333333,0.18755,23.3098,3107.144761396961,0.046375,0.5647,304.42048517520215
4212,April,21,camp 1,Medium,580 x 400,mno,4601,5.8815,88,16.5084,8,349.3714,3.588002608128668,0.18759545454545457,332.863,2016.325022412832,0.06683522727272727,10.626900000000003,180.68349910737064
4213,April,21,camp 1,High,670 x 90,def,5533,9.8625,41,7.0,39,2805.7177,1.2651364540032533,0.17073170731707318,2798.7177,39981.68142857143,0.2405487804878049,-2.8625000000000007,-29.024081115335875
4214,April,21,camp 1,High,670 x 90,ghi,18962,12.3891,117,22.0,43,3057.1073,1.1602151671764582,0.18803418803418803,3035.1073,13795.942272727274,0.10588974358974358,9.6109,77.57544938696114
4215,April,21,camp 1,High,670 x 90,jkl,377,0.2507,6,1.0,2,24.4217,2.6525198938992043,0.16666666666666666,23.4217,2342.17,0.04178333333333333,0.7493000000000001,298.88312724371764
4216,April,21,camp 1,High,670 x 90,mno,20564,31.0168,129,24.0,46,2064.2763,1.167088115152694,0.18604651162790697,2040.2763,8501.151249999999,0.24044031007751937,-7.0168,-22.62257873152614
4221,April,21,camp 1,Medium,670 x 90,def,555,0.5693,1,0.1875,0,0.0,0.33783783783783783,0.1875,-0.1875,-100.0,0.5693,-0.38180000000000003,-67.06481644124364
4222,April,21,camp 1,Medium,670 x 90,ghi,815,0.5034,4,0.7502,0,0.0,0.9204907975460123,0.18755,-0.7502,-100.0,0.12585,0.24680000000000002,49.02661899086215
4223,April,21,camp 1,Medium,670 x 90,jkl,35,0.0217,1,0.1895,0,0.0,5.414285714285715,0.1895,-0.1895,-100.0,0.0217,0.1678,773.2718894009216
4224,April,21,camp 1,Medium,670 x 90,mno,2175,1.5317,6,1.1273,6,186.3022,0.5182988505747126,0.18788333333333332,185.1749,16426.408232058904,0.25528333333333336,-0.4044000000000001,-26.402036952405826
4226,April,21,camp 1,High,728 x 90,def,77019,79.8982,376,70.0,142,6320.8381,0.9088666432958101,0.18617021276595744,6250.8381,8929.768714285714,0.21249521276595745,-9.898200000000003,-12.388514384554348
4227,April,21,camp 1,High,728 x 90,ghi,210916,276.9714,2473,464.0,977,40838.4135,2.1999279333952857,0.18762636473918318,40374.4135,8701.382219827587,0.11199813991103923,187.02859999999998,67.52632221232949
4228,April,21,camp 1,High,728 x 90,jkl,29487,11.7014,168,31.0,137,5847.6601,1.0513107471088956,0.18452380952380953,5816.6601,18763.419677419355,0.06965119047619048,19.2986,164.92556446237202
4229,April,21,camp 1,High,728 x 90,mno,289909,323.0806,1409,264.0,748,57165.0942,0.9106305771811155,0.1873669268985096,56901.0942,21553.44477272727,0.22929779985805537,-59.080600000000004,-18.286644261524835
4231,April,21,camp 1,Low,728 x 90,def,1165,0.2355,3,0.5626,0,0.0,0.4829184549356223,0.18753333333333333,-0.5626,-100.0,0.0785,0.3271,138.895966029724
4232,April,21,camp 1,Low,728 x 90,ghi,355,0.3857,1,0.1875,0,0.0,0.528169014084507,0.1875,-0.1875,-100.0,0.3857,-0.1982,-51.38708841068188
4233,April,21,camp 1,Low,728 x 90,jkl,190,0.0689,1,0.1875,0,0.0,0.986842105263158,0.1875,-0.1875,-100.0,0.0689,0.1186,172.133526850508
4234,April,21,camp 1,Low,728 x 90,mno,2732,0.6228,6,1.1253,0,0.0,0.41189604685212294,0.18755,-1.1253,-100.0,0.1038,0.5025,80.68400770712908
4235,April,21,camp 1,Medium,728 x 90,def,8900,5.0028,48,9.0064,3,45.756,1.0119550561797752,0.18763333333333332,36.7496,408.03872801563335,0.104225,4.0036,80.02718477652515
4236,April,21,camp 1,Medium,728 x 90,ghi,8946,11.2081,170,31.8856,13,1261.5453,3.564229823384753,0.18756235294117646,1229.6597,3856.4734551019897,0.06593,20.677500000000002,184.48711199935764
4237,April,21,camp 1,Medium,728 x 90,jkl,2611,1.0512,16,3.0008,5,302.1843,1.1492914592110304,0.18755,299.1835,9970.124633431085,0.0657,1.9496,185.46423135464235
4238,April,21,camp 1,Medium,728 x 90,mno,31327,17.7436,153,28.7002,15,395.8949,0.9161490088422127,0.1875830065359477,367.1947,1279.4151260269964,0.11597124183006537,10.956599999999998,61.74958858405283
4242,April,21,camp 2,Low,160 x 600,def,5219,0.39,20,0.8042,0,0.0,0.15409082199655108,0.04021,-0.8042,-100.0,0.0195,0.4142,106.20512820512819
4243,April,21,camp 2,Low,160 x 600,ghi,112,0.1555,1,0.0401,0,0.0,0.3580357142857143,0.0401,-0.0401,-100.0,0.1555,-0.1154,-74.2122186495177
4244,April,21,camp 2,Low,160 x 600,mno,27287,3.3843,165,6.6334,0,0.0,0.2430974456700993,0.04020242424242424,-6.6334,-100.0,0.02051090909090909,3.2491,96.00508229175901
4246,April,21,camp 2,Medium,160 x 600,def,21154,4.2832,199,7.9994,1,26.4503,0.3781507043585137,0.04019798994974874,18.450899999999997,230.6535490161762,0.02152361809045226,3.7161999999999997,86.76223384385506
4247,April,21,camp 2,Medium,160 x 600,ghi,2163,3.2719,49,1.9692,21,233.2862,0.9104022191400833,0.04018775510204082,231.317,11746.749949217958,0.06677346938775511,-1.3027,-39.8147865154803
4248,April,21,camp 2,Medium,160 x 600,mno,115712,31.2606,2167,87.0953,34,1926.0785,0.7526903000553097,0.04019164743885556,1838.9832000000001,2111.460893986243,0.014425749884633134,55.8347,178.61045533355085
4249,April,21,camp 2,Low,240 x 400,def,6739,0.9408,35,1.407,0,0.0,0.20878468615521592,0.0402,-1.407,-100.0,0.026879999999999998,0.46620000000000006,49.55357142857144
4250,April,21,camp 2,Low,240 x 400,ghi,17408,14.3735,331,13.3035,6,641.3844,0.7642176011029411,0.040191842900302116,628.0809,4721.170368699967,0.04342447129909366,-1.0700000000000003,-7.444255052701153
4251,April,21,camp 2,Low,240 x 400,jkl,1128,0.52,22,0.8841,0,0.0,0.7837765957446808,0.04018636363636364,-0.8841,-100.0,0.023636363636363636,0.3641,70.01923076923077
4252,April,21,camp 2,Low,240 x 400,mno,14275,1.5812,76,3.0543,1,23.9127,0.2139614711033275,0.04018815789473684,20.8584,682.9191631470386,0.020805263157894736,1.4731,93.1634201871996
4253,April,21,camp 2,Medium,240 x 400,def,39758,9.6584,739,29.7012,14,951.2179,0.7470496503848282,0.04019106901217862,921.5167,3102.6244730852623,0.013069553450608931,20.0428,207.51677296446616
4254,April,21,camp 2,Medium,240 x 400,ghi,157168,137.6482,7552,303.5323,154,11554.2031,1.9312601801893516,0.04019230667372881,11250.6708,3706.5810788505864,0.018226721398305085,165.88410000000002,120.5130906179667
4255,April,21,camp 2,Medium,240 x 400,jkl,10844,5.1426,306,12.2979,7,876.9868,1.1340741423828846,0.04018921568627451,864.6889,7031.191504240562,0.016805882352941177,7.1553,139.1377902228445
4256,April,21,camp 2,Medium,240 x 400,mno,73888,28.1005,885,35.5697,25,1234.0241,0.4814002273711563,0.04019175141242937,1198.4544,3369.312645313287,0.03175197740112994,7.469199999999997,26.58030995889752
4258,April,21,camp 2,Low,300 x 250,def,6153,0.8308,40,1.608,0,0.0,0.2613359336908825,0.0402,-1.608,-100.0,0.02077,0.7772000000000001,93.5483870967742
4259,April,21,camp 2,Low,300 x 250,ghi,2244,1.3699,99,3.9787,1,18.2995,1.7730392156862744,0.040188888888888885,14.320799999999998,359.9366627290321,0.013837373737373737,2.6088,190.43725819402877
4260,April,21,camp 2,Low,300 x 250,jkl,59,0.0324,1,0.0401,0,0.0,0.6796610169491525,0.0401,-0.0401,-100.0,0.0324,0.0076999999999999985,23.76543209876543
4261,April,21,camp 2,Low,300 x 250,mno,37859,3.7027,223,8.9626,0,0.0,0.23673631104889195,0.04019103139013453,-8.9626,-100.0,0.01660403587443946,5.2599,142.0557971210198
4263,April,21,camp 2,Medium,300 x 250,def,23427,7.5126,362,14.5507,5,104.3204,0.6211081231058181,0.04019530386740332,89.7697,616.9442019971547,0.02075303867403315,7.038100000000001,93.68394430689776
4264,April,21,camp 2,Medium,300 x 250,ghi,17095,10.949,1122,45.0985,6,485.9417,2.638110558642878,0.04019474153297683,440.8432,977.5118906393782,0.009758467023172906,34.1495,311.8960635674491
4265,April,21,camp 2,Medium,300 x 250,jkl,1162,0.6359,4,0.1607,3,648.4296,0.1382960413080895,0.040175,648.2689,403403.17361543246,0.158975,-0.4752,-74.72873093253656
4266,April,21,camp 2,Medium,300 x 250,mno,158756,38.3566,1865,74.961,29,2591.9503,0.47217742951447506,0.04019356568364611,2516.9893,3357.731753845333,0.020566541554959787,36.6044,95.43181616723066
4267,April,21,camp 2,Low,468 x 60,def,68,0.0129,1,0.0401,0,0.0,0.5897058823529411,0.0401,-0.0401,-100.0,0.0129,0.027199999999999995,210.85271317829455
4273,April,21,camp 2,Medium,468 x 60,mno,1172,0.1349,8,0.3215,0,0.0,0.2743174061433447,0.0401875,-0.3215,-100.0,0.0168625,0.18660000000000002,138.32468495181618
4274,April,21,camp 2,Low,580 x 400,mno,8572,1.9143,166,6.6731,2,75.2004,0.7784764349043397,0.040199397590361445,68.5273,1026.9185236247022,0.011531927710843373,4.7588,248.59217468526356
4275,April,21,camp 2,Medium,580 x 400,mno,36813,20.0516,1216,48.8753,15,1208.6591,1.32766414038519,0.04019350328947369,1159.7838000000002,2372.9446161967294,0.016489802631578947,28.823700000000002,143.74763111173175
4276,April,21,camp 2,Low,670 x 90,def,1450,0.1377,7,0.2813,0,0.0,0.194,0.04018571428571428,-0.2813,-100.0,0.01967142857142857,0.1436,104.28467683369644
4278,April,21,camp 2,Low,670 x 90,jkl,32,0.021,1,0.0401,0,0.0,1.2531249999999998,0.0401,-0.0401,-100.0,0.021,0.019099999999999995,90.95238095238093
4279,April,21,camp 2,Low,670 x 90,mno,3625,0.2394,7,0.2813,0,0.0,0.0776,0.04018571428571428,-0.2813,-100.0,0.0342,0.04189999999999999,17.50208855472013
4280,April,21,camp 2,Medium,670 x 90,def,4782,1.1849,43,1.729,3,34.9688,0.3615641990798829,0.0402093023255814,33.2398,1922.486986697513,0.027555813953488374,0.5441,45.91948687652966
4281,April,21,camp 2,Medium,670 x 90,ghi,3853,2.5346,55,2.2104,2,19.3177,0.5736828445367246,0.04018909090909091,17.1073,773.9458921462178,0.04608363636363637,-0.32420000000000027,-12.790972934585348
4282,April,21,camp 2,Medium,670 x 90,jkl,216,0.1281,11,0.442,0,0.0,2.0462962962962963,0.04018181818181818,-0.442,-100.0,0.011645454545454544,0.3139,245.04293520686966
4283,April,21,camp 2,Medium,670 x 90,mno,14177,3.2372,139,5.5867,1,62.8343,0.39406785638710595,0.04019208633093525,57.2476,1024.712263053323,0.023289208633093524,2.3495000000000004,72.57815396021255
4285,April,21,camp 2,Low,728 x 90,def,8300,1.2985,53,2.13,1,38.9167,0.25662650602409637,0.040188679245283014,36.786699999999996,1727.075117370892,0.0245,0.8314999999999999,64.0354254909511
4286,April,21,camp 2,Low,728 x 90,ghi,2809,3.2339,48,1.9295,6,778.3215,0.6868992524029903,0.040197916666666667,776.392,40237.98911635139,0.06737291666666667,-1.3044000000000002,-40.33519898574477
4287,April,21,camp 2,Low,728 x 90,jkl,953,0.3231,14,0.5626,0,0.0,0.5903462749213012,0.04018571428571428,-0.5626,-100.0,0.023078571428571427,0.2395,74.1256576911173
4288,April,21,camp 2,Low,728 x 90,mno,30042,2.2424,143,5.747,0,0.0,0.19129884827907595,0.04018881118881119,-5.747,-100.0,0.01568111888111888,3.5046,156.287905815198
4290,April,21,camp 2,Medium,728 x 90,def,49777,14.0527,642,25.8046,23,1349.0622,0.5184040822066417,0.040194080996884735,1323.2576000000001,5127.991133363819,0.021888940809968848,11.751900000000001,83.62734563464673
4291,April,21,camp 2,Medium,728 x 90,ghi,46724,56.1499,1413,56.796,63,3043.5132,1.2155637359815084,0.040195329087048835,2986.7172,5258.675258821044,0.03973807501769285,0.646099999999997,1.1506699032411403
4292,April,21,camp 2,Medium,728 x 90,jkl,9246,3.4899,157,6.3097,2,1113.3006,0.6824248323599394,0.04018917197452229,1106.9909,17544.27151845571,0.022228662420382166,2.8198000000000003,80.79887675864639
4293,April,21,camp 2,Medium,728 x 90,mno,149289,32.7957,2098,84.323,22,1627.177,0.5648306305220077,0.040192087702573875,1542.8539999999998,1829.6953381639646,0.015631887511916107,51.5273,157.11602435685165
4297,April,21,camp 3,High,160 x 600,def,2361,0.3029,3,0.1607,0,0.0,0.06806437950021178,0.05356666666666667,-0.1607,-100.0,0.10096666666666666,-0.1422,-46.94618686034995
4299,April,21,camp 3,High,160 x 600,mno,15524,3.2466,28,1.5004,0,0.0,0.09665034784849265,0.053585714285714285,-1.5004,-100.0,0.11595,-1.7462,-53.78549867553749
4301,April,21,camp 3,Low,160 x 600,def,6192,0.2385,13,0.6966,0,0.0,0.1125,0.05358461538461538,-0.6966,-100.0,0.018346153846153845,0.4581,192.0754716981132
4303,April,21,camp 3,Low,160 x 600,mno,19163,0.7905,40,2.144,0,0.0,0.11188227313051193,0.0536,-2.144,-100.0,0.0197625,1.3535000000000001,171.22074636306138
4304,April,21,camp 3,Medium,160 x 600,def,10118,0.5786,19,1.0192,0,0.0,0.10073136983593596,0.0536421052631579,-1.0192,-100.0,0.03045263157894737,0.4406000000000001,76.14932595921191
4306,April,21,camp 3,Medium,160 x 600,mno,39472,3.4868,134,7.1822,3,365.6105,0.18195683015808675,0.053598507462686566,358.4283,4990.508479296037,0.026020895522388062,3.6954,105.9825628083056
4308,April,21,camp 3,High,240 x 400,def,4806,0.8655,6,0.3215,0,0.0,0.06689554723262589,0.05358333333333334,-0.3215,-100.0,0.14425000000000002,-0.544,-62.85384170999423
4309,April,21,camp 3,High,240 x 400,ghi,5138,4.8323,35,1.8755,4,131.1247,0.36502530167380304,0.053585714285714285,129.2492,6891.452945881099,0.1380657142857143,-2.9568000000000003,-61.18825404051902
4311,April,21,camp 3,High,240 x 400,mno,11642,2.8458,20,1.0717,0,0.0,0.09205462978869611,0.05358500000000001,-1.0717,-100.0,0.14229,-1.7741,-62.34099374516832
4312,April,21,camp 3,Low,240 x 400,def,3439,0.2459,12,0.643,0,0.0,0.18697295725501598,0.05358333333333334,-0.643,-100.0,0.02049166666666667,0.3971,161.4884099227328
4313,April,21,camp 3,Low,240 x 400,ghi,1789,1.4512,6,0.3215,0,0.0,0.17970933482392398,0.05358333333333334,-0.3215,-100.0,0.24186666666666667,-1.1297000000000001,-77.84592061742008
4315,April,21,camp 3,Low,240 x 400,mno,8142,0.2308,4,0.2143,0,0.0,0.026320314419061654,0.053575,-0.2143,-100.0,0.0577,-0.016500000000000015,-7.149046793760839
4316,April,21,camp 3,Medium,240 x 400,def,9127,0.8853,25,1.3407,0,0.0,0.1468938314889887,0.053628,-1.3407,-100.0,0.035412,0.4554,51.44018976618096
4317,April,21,camp 3,Medium,240 x 400,ghi,5354,4.3716,69,3.698,1,141.3547,0.690698543145312,0.05359420289855073,137.6567,3722.4634937804217,0.06335652173913044,-0.6736,-15.408546070088756
4318,April,21,camp 3,Medium,240 x 400,jkl,466,0.2322,4,0.2143,0,0.0,0.45987124463519313,0.053575,-0.2143,-100.0,0.05805,-0.0179,-7.708871662360034
4319,April,21,camp 3,Medium,240 x 400,mno,18569,1.0628,63,3.3759,0,0.0,0.18180300500834726,0.053585714285714285,-3.3759,-100.0,0.01686984126984127,2.3131000000000004,217.6420775310501
4321,April,21,camp 3,High,300 x 250,def,2837,0.6987,11,0.59,2,234.3584,0.20796616143813887,0.053636363636363635,233.76839999999999,39621.76271186441,0.06351818181818182,-0.10870000000000002,-15.557463861456993
4322,April,21,camp 3,High,300 x 250,ghi,704,0.4217,7,0.3756,2,90.4305,0.5335227272727272,0.053657142857142855,90.05489999999999,23976.277955271566,0.06024285714285715,-0.04610000000000003,-10.931942138961354
